City,Geohash,Latitude,Longitude,Longitude_SW,Latitude_SW,Longitude_NE,Latitude_NE,SeverityScore,IncidentsTotal
Toronto,dpz948d,43.77289,-79.33933,-79.34052,43.77228,-79.33914,43.77365,0.0316,7
Toronto,dpz8upy,43.76876,-79.26839,-79.2691,43.76816,-79.26773,43.76953,0.1377,7
Toronto,dpz8gbs,43.72897,-79.28206,-79.28284,43.72833,-79.28146,43.72971,0.0318,7
Toronto,dpz82jm,43.66693,-79.44551,-79.44626,43.66653,-79.44489,43.66791,0.0234,6
Toronto,dpz838k,43.63997,-79.38102,-79.38171,43.63907,-79.38034,43.64044,0.0177,6
Toronto,dpz8u1h,43.73162,-79.27125,-79.27185,43.73108,-79.27048,43.73245,0.0326,6
Toronto,dpz8cng,43.76298,-79.40445,-79.40506,43.76266,-79.40369,43.76404,0.0945,6
Toronto,dpz8djb,43.71363,-79.36456,-79.36523,43.71323,-79.36386,43.7146,0.017,6
Toronto,dpz2xhx,43.70657,-79.48663,-79.48746,43.70636,-79.48608,43.70773,0.0207,6
Toronto,dpz2q61,43.64933,-79.52822,-79.52866,43.64868,-79.52728,43.65005,0.0272,6
Toronto,dpz830t,43.64104,-79.40147,-79.40231,43.64044,-79.40094,43.64182,0.0201,6
Toronto,dpz2nek,43.61261,-79.51343,-79.51355,43.6116,-79.51218,43.61298,0.0779,6
Toronto,dpz89db,43.69764,-79.38623,-79.38721,43.69675,-79.38583,43.69812,0.0246,6
Toronto,dpz2q6d,43.65196,-79.52635,-79.52728,43.65143,-79.52591,43.6528,0.0148,6
Toronto,dpz946f,43.78525,-79.35072,-79.3515,43.78464,-79.35013,43.78601,0.0244,6
Toronto,dpz8g70,43.7423,-79.30976,-79.3103,43.74207,-79.30893,43.74344,0.0143,6
Toronto,dpz9keg,43.83468,-79.25099,-79.25125,43.83408,-79.24988,43.83545,0.0324,6
Toronto,dpz2uen,43.7426,-79.59774,-79.59869,43.74207,-79.59732,43.74344,0.1156,6
Toronto,dpz2xkd,43.70759,-79.48244,-79.48334,43.70636,-79.48196,43.70773,0.0279,6
Toronto,dpz949j,43.77572,-79.33576,-79.3364,43.77502,-79.33502,43.7764,0.0928,6
Toronto,dpz95y6,43.80408,-79.28476,-79.28558,43.80386,-79.28421,43.80524,0.0232,6
Toronto,dpz2w7g,43.70318,-79.52521,-79.52591,43.70224,-79.52454,43.70361,0.0717,6
Toronto,dpz2nfn,43.60501,-79.49904,-79.49982,43.60474,-79.49844,43.60611,0.0356,6
Toronto,dpz2qvp,43.66586,-79.49794,-79.49844,43.66516,-79.49707,43.66653,0.0699,6
Toronto,dpz2xmm,43.71143,-79.47849,-79.47922,43.71048,-79.47784,43.71185,0.0629,6
Toronto,dpz2sff,43.69703,-79.59236,-79.5932,43.69675,-79.59183,43.69812,0.0054,6
Toronto,dpz2xzv,43.72483,-79.4571,-79.45724,43.72421,-79.45587,43.72559,0.0206,6
Toronto,dpz2rwr,43.67306,-79.46495,-79.46548,43.67203,-79.46411,43.6734,0.0339,6
Toronto,dpz2u99,43.73402,-79.60488,-79.60556,43.73383,-79.60419,43.7352,0.0446,6
Toronto,dpz3p1w,43.77848,-79.48817,-79.48883,43.77777,-79.48746,43.77914,0.0358,6
Toronto,dpz2wn4,43.71557,-79.53704,-79.53827,43.7146,-79.5369,43.71597,0.0173,6
Toronto,dpz2z70,43.74307,-79.48595,-79.48608,43.74207,-79.48471,43.74344,0.0393,6
Toronto,dpz8yrd,43.76727,-79.17488,-79.17572,43.76678,-79.17435,43.76816,0.1192,6
Toronto,dpz2jg5,43.611,-79.5474,-79.54788,43.61023,-79.54651,43.6116,0.0272,6
Toronto,dpz2vvn,43.75348,-79.54294,-79.54376,43.75305,-79.54239,43.75443,0.0417,6
Toronto,dpz89ku,43.70801,-79.39248,-79.3927,43.70773,-79.39133,43.70911,0.0182,6
Toronto,dpz88nj,43.71581,-79.44557,-79.44626,43.7146,-79.44489,43.71597,0.0239,6
Toronto,dpz8fmk,43.75542,-79.3481,-79.34875,43.75443,-79.34738,43.7558,0.0269,6
Toronto,dpz3jbh,43.76986,-79.54627,-79.54651,43.76953,-79.54514,43.7709,0.0376,6
Toronto,dpz8b12,43.73339,-79.45253,-79.45313,43.73245,-79.45175,43.73383,0.0122,6
Toronto,dpz2pnn,43.62735,-79.48827,-79.48883,43.62671,-79.48746,43.62808,0.0174,6
Toronto,dpz95t7,43.79866,-79.29486,-79.2952,43.79837,-79.29382,43.79974,0.0761,6
Toronto,dpz89wn,43.71542,-79.37786,-79.37897,43.7146,-79.37759,43.71597,0.1102,6
Toronto,dpz8f83,43.72759,-79.34088,-79.34189,43.72696,-79.34052,43.72833,0.01,6
Toronto,dpz89hz,43.70849,-79.39864,-79.39957,43.70773,-79.39819,43.70911,0.0203,6
Toronto,dpz8gfs,43.73945,-79.28155,-79.28284,43.73932,-79.28146,43.74069,0.0291,6
Toronto,dpz83ng,43.67536,-79.40466,-79.40506,43.67477,-79.40369,43.67615,0.0485,6
Toronto,dpz2yff,43.74095,-79.50488,-79.50531,43.74069,-79.50394,43.74207,0.0367,6
Toronto,dpz2xtq,43.71159,-79.46622,-79.46686,43.71048,-79.46548,43.71185,0.0165,6
Toronto,dpz2yw0,43.75934,-79.51826,-79.51904,43.75854,-79.51767,43.75992,0.0338,6
Toronto,dpz2m99,43.64611,-79.5608,-79.56161,43.64594,-79.56024,43.64731,0.0239,6
Toronto,dpz83w5,43.6711,-79.38272,-79.38309,43.67065,-79.38171,43.67203,0.0161,6
Toronto,dpz2wn5,43.71523,-79.53669,-79.5369,43.7146,-79.53552,43.71597,0.0096,6
Toronto,dpz9097,43.7774,-79.42641,-79.42703,43.7764,-79.42566,43.77777,0.0367,6
Toronto,dpz91q5,43.80384,-79.39348,-79.39407,43.80249,-79.3927,43.80386,0.1244,6
Toronto,dpz2rbw,43.64133,-79.45479,-79.45587,43.64044,-79.4545,43.64182,0.0689,6
Toronto,dpz8gqx,43.76141,-79.30009,-79.30069,43.76129,-79.29932,43.76266,0.0105,6
Toronto,dpz3p9k,43.77713,-79.46893,-79.4696,43.7764,-79.46823,43.77777,0.0258,6
Toronto,dpz9jv9,43.80014,-79.19865,-79.19907,43.79974,-79.19769,43.80112,0.0142,6
Toronto,dpz2jes,43.61419,-79.55661,-79.5575,43.61298,-79.55612,43.61435,0.0074,6
Toronto,dpz87q6,43.67231,-79.30727,-79.30756,43.67203,-79.30618,43.6734,0.0253,6
Toronto,dpz8gqr,43.76059,-79.30055,-79.30069,43.75992,-79.29932,43.76129,0.0267,6
Toronto,dpz2ywn,43.75895,-79.50961,-79.5108,43.75854,-79.50943,43.75992,0.0343,6
Toronto,dpz2vsr,43.74998,-79.55253,-79.55338,43.74893,-79.552,43.75031,0.0366,6
Toronto,dpz2tgd,43.70141,-79.54871,-79.54926,43.70087,-79.54788,43.70224,0.0193,6
Toronto,dpz89t1,43.70935,-79.38566,-79.38583,43.70911,-79.38446,43.71048,0.0736,6
Toronto,dpz2jfb,43.61014,-79.5515,-79.552,43.60886,-79.55063,43.61023,0.1135,6
Toronto,dpz83mx,43.6685,-79.38771,-79.38858,43.66791,-79.38721,43.66928,0.0347,6
Toronto,dpz3p8j,43.7704,-79.46727,-79.46823,43.76953,-79.46686,43.7709,0.0325,6
Toronto,dpz89nn,43.71543,-79.40012,-79.40094,43.7146,-79.39957,43.71597,0.0299,6
Toronto,dpz8g8r,43.72758,-79.28904,-79.2897,43.72696,-79.28833,43.72833,0.0186,6
Toronto,dpz9jfn,43.78113,-79.19154,-79.1922,43.78052,-79.19083,43.78189,0.0235,6
Toronto,dpz94u3,43.79328,-79.33039,-79.3309,43.79288,-79.32953,43.79425,0.0179,6
Toronto,dpz2x2g,43.68611,-79.48172,-79.48196,43.68576,-79.48059,43.68713,0.0252,6
Toronto,dpz2se7,43.70001,-79.60203,-79.60281,43.69949,-79.60144,43.70087,0.0219,6
Toronto,dpz2wge,43.70134,-79.5033,-79.50394,43.70087,-79.50256,43.70224,0.0675,6
Toronto,dpz83bf,43.64264,-79.37273,-79.37347,43.64182,-79.3721,43.64319,0.0873,6
Toronto,dpz88n5,43.71519,-79.44853,-79.44901,43.7146,-79.44763,43.71597,0.0153,6
Toronto,dpz2rw9,43.67371,-79.47246,-79.47372,43.6734,-79.47235,43.67477,0.1707,6
Toronto,dpz833e,43.64708,-79.39354,-79.39407,43.64594,-79.3927,43.64731,0.06,6
Toronto,dpz8e93,43.68931,-79.29694,-79.29794,43.68851,-79.29657,43.68988,0.031,6
Toronto,dpz8yr5,43.7653,-79.17405,-79.17435,43.76404,-79.17297,43.76541,0.0532,6
Toronto,dpz8659,43.6572,-79.3637,-79.36386,43.65692,-79.36249,43.65829,0.091,6
Toronto,dpz9hfp,43.78143,-79.2338,-79.23477,43.78052,-79.2334,43.78189,0.0251,6
Toronto,dpz88gb,43.70244,-79.41907,-79.42017,43.70224,-79.41879,43.70361,0.0264,6
Toronto,dpz890g,43.68601,-79.40454,-79.40506,43.68576,-79.40369,43.68713,0.0424,6
Toronto,dpz8u3t,43.73448,-79.2585,-79.25949,43.73383,-79.25812,43.7352,0.052,6
Toronto,dpz8dwh,43.71524,-79.3367,-79.33777,43.7146,-79.3364,43.71597,0.0191,6
Toronto,dpz2q35,43.64431,-79.52532,-79.52591,43.64319,-79.52454,43.64456,0.0299,6
Toronto,dpz8gvz,43.75753,-79.27808,-79.27872,43.75717,-79.27734,43.75854,0.046,6
Toronto,dpz2ymw,43.75671,-79.52099,-79.52179,43.7558,-79.52042,43.75717,0.0267,6
Toronto,dpz2wk1,43.70458,-79.52822,-79.52866,43.70361,-79.52728,43.70499,0.0605,6
Toronto,dpz8dhd,43.70714,-79.36222,-79.36249,43.70636,-79.36111,43.70773,0.0087,6
Toronto,dpz2yfy,43.74189,-79.49968,-79.49982,43.74069,-79.49844,43.74207,0.0356,6
Toronto,dpz2z3c,43.73609,-79.48426,-79.48471,43.7352,-79.48334,43.73657,0.0257,6
Toronto,dpz8gzj,43.76475,-79.28076,-79.28146,43.76404,-79.28009,43.76541,0.0351,6
Toronto,dpz2kvj,43.66627,-79.58786,-79.58908,43.66516,-79.58771,43.66653,0.0193,6
Toronto,dpz83e4,43.65474,-79.38377,-79.38446,43.65417,-79.38309,43.65555,0.02,6
Toronto,dpz97d1,43.8252,-79.29705,-79.29794,43.82446,-79.29657,43.82584,0.0228,6
Toronto,dpz9h27,43.77195,-79.26152,-79.26224,43.7709,-79.26086,43.77228,0.0651,6
Toronto,dpz83dg,43.65347,-79.38283,-79.38309,43.6528,-79.38171,43.65417,0.0424,6
Toronto,dpz9huh,43.79211,-79.23801,-79.23889,43.7915,-79.23752,43.79288,0.0247,6
Toronto,dpz8bm6,43.7554,-79.43847,-79.43939,43.75443,-79.43802,43.7558,0.0145,6
Toronto,dpz9jn5,43.80382,-79.22911,-79.22928,43.80249,-79.22791,43.80386,0.0663,6
Toronto,dpz89mu,43.71372,-79.39217,-79.3927,43.71323,-79.39133,43.7146,0.0193,6
Toronto,dpz2nwb,43.63155,-79.51814,-79.51904,43.63083,-79.51767,43.6322,0.0078,6
Toronto,dpz839c,43.64822,-79.38531,-79.38583,43.64731,-79.38446,43.64868,0.014,6
Toronto,dpz83rm,43.6783,-79.39022,-79.39133,43.67752,-79.38995,43.67889,0.022,6
Toronto,dpz2kyu,43.67517,-79.5903,-79.59045,43.67477,-79.58908,43.67615,0.1334,6
Toronto,dpz82kh,43.66012,-79.43567,-79.43665,43.65967,-79.43527,43.66104,0.0321,5
Toronto,dpz2zxd,43.76789,-79.47148,-79.47235,43.76678,-79.47098,43.76816,0.018,5
Toronto,dpz83w4,43.67129,-79.38346,-79.38446,43.67065,-79.38309,43.67203,0.0201,5
Toronto,dpz81pw,43.63621,-79.40027,-79.40094,43.63495,-79.39957,43.63632,0.0407,5
Toronto,dpz8dhk,43.70607,-79.35843,-79.35974,43.70499,-79.35837,43.70636,0.018,5
Toronto,dpz2ydh,43.73698,-79.51244,-79.51355,43.73657,-79.51218,43.73795,0.1087,5
Toronto,dpz8e2p,43.68257,-79.29959,-79.30069,43.68164,-79.29932,43.68301,0.0311,5
Toronto,dpz2rp2,43.67864,-79.49681,-79.49707,43.67752,-79.4957,43.67889,0.0252,5
Toronto,dpz82js,43.66885,-79.44682,-79.44763,43.66791,-79.44626,43.66928,0.0315,5
Toronto,dpz83s8,43.66355,-79.38666,-79.38721,43.66241,-79.38583,43.66379,0.0207,5
Toronto,dpz8epk,43.722,-79.31578,-79.3158,43.72147,-79.31442,43.72284,0.0094,5
Toronto,dpz2y0f,43.731,-79.53704,-79.53827,43.72971,-79.5369,43.73108,0.0713,5
Toronto,dpz2uvt,43.75618,-79.58842,-79.58908,43.7558,-79.58771,43.75717,0.0261,5
Toronto,dpz8dwk,43.71657,-79.33736,-79.33777,43.71597,-79.3364,43.71735,0.0163,5
Toronto,dpz8dzu,43.72465,-79.32572,-79.32678,43.72421,-79.32541,43.72559,0.0287,5
Toronto,dpz9400,43.76983,-79.36428,-79.36523,43.76953,-79.36386,43.7709,0.0627,5
Toronto,dpz3p44,43.78167,-79.49405,-79.49432,43.78052,-79.49295,43.78189,0.0252,5
Toronto,dpz8u0f,43.73082,-79.27397,-79.2746,43.72971,-79.27322,43.73108,0.0747,5
Toronto,dpz8usb,43.75209,-79.25478,-79.25537,43.75168,-79.254,43.75305,0.0155,5
Toronto,dpz81pz,43.63695,-79.39867,-79.39957,43.63632,-79.39819,43.6377,0.0286,5
Toronto,dpz89k8,43.70688,-79.39778,-79.39819,43.70636,-79.39682,43.70773,0.0358,5
Toronto,dpz2sz1,43.72061,-79.59445,-79.59457,43.72009,-79.5932,43.72147,0.0644,5
Toronto,dpz9jud,43.79488,-79.19666,-79.19769,43.79425,-79.19632,43.79562,0.0221,5
Toronto,dpz8bwh,43.75857,-79.42434,-79.42566,43.75854,-79.42429,43.75992,0.0618,5
Toronto,dpz9j0d,43.77325,-79.23048,-79.23065,43.77228,-79.22928,43.77365,0.0279,5
Toronto,dpz2xb3,43.68317,-79.4617,-79.46274,43.68301,-79.46136,43.68439,0.0195,5
Toronto,dpz2zjq,43.75464,-79.48868,-79.48883,43.75443,-79.48746,43.7558,0.0616,5
Toronto,dpz89tr,43.71114,-79.37712,-79.37759,43.71048,-79.37622,43.71185,0.0342,5
Toronto,dpz2jwz,43.63158,-79.55251,-79.55338,43.63083,-79.552,43.6322,0.0205,5
Toronto,dpz83rt,43.68001,-79.39061,-79.39133,43.67889,-79.38995,43.68027,0.012,5
Toronto,dpz3p6j,43.78112,-79.47877,-79.47922,43.78052,-79.47784,43.78189,0.0329,5
Toronto,dpz2jed,43.6135,-79.55991,-79.56024,43.61298,-79.55887,43.61435,0.0143,5
Toronto,dpz2z27,43.72723,-79.48113,-79.48196,43.72696,-79.48059,43.72833,0.006,5
Toronto,dpz8ut7,43.75447,-79.2508,-79.25125,43.75443,-79.24988,43.7558,0.0568,5
Toronto,dpz884d,43.69576,-79.4501,-79.45038,43.69537,-79.44901,43.69675,0.037,5
Toronto,dpz8338,43.64648,-79.39778,-79.39819,43.64594,-79.39682,43.64731,0.0777,5
Toronto,dpz91b0,43.76959,-79.3751,-79.37622,43.76953,-79.37485,43.7709,0.0394,5
Toronto,dpz90tp,43.79796,-79.42048,-79.42154,43.797,-79.42017,43.79837,0.0219,5
Toronto,dpz2nup,43.61621,-79.49835,-79.49844,43.61572,-79.49707,43.6171,0.0465,5
Toronto,dpz2xpd,43.724,-79.49395,-79.49432,43.72284,-79.49295,43.72421,0.0403,5
Toronto,dpz2xwt,43.71787,-79.46762,-79.46823,43.71735,-79.46686,43.71872,0.0226,5
Toronto,dpz972u,43.81849,-79.30454,-79.30481,43.8176,-79.30344,43.81897,0.0169,5
Toronto,dpz8b13,43.73347,-79.45093,-79.45175,43.73245,-79.45038,43.73383,0.0154,5
Toronto,dpz88ex,43.70198,-79.42099,-79.42154,43.70087,-79.42017,43.70224,0.0278,5
Toronto,dpz2sx4,43.72114,-79.60325,-79.60419,43.72009,-79.60281,43.72147,0.2039,5
Toronto,dpz9hgs,43.78917,-79.23852,-79.23889,43.78876,-79.23752,43.79013,0.0238,5
Toronto,dpz8uxk,43.76603,-79.2492,-79.24988,43.76541,-79.2485,43.76678,0.0321,5
Toronto,dpz9kuz,43.84051,-79.23449,-79.23477,43.83957,-79.2334,43.84094,0.0723,5
Toronto,dpz8dj2,43.71172,-79.36402,-79.36523,43.71048,-79.36386,43.71185,0.012,5
Toronto,dpz2v7u,43.74641,-79.56814,-79.56848,43.74619,-79.56711,43.74756,0.0245,5
Toronto,dpz2rtu,43.66975,-79.46882,-79.4696,43.66928,-79.46823,43.67065,0.0133,5
Toronto,dpz8gu4,43.74801,-79.28479,-79.28558,43.74756,-79.28421,43.74893,0.0366,5
Toronto,dpz2mz0,43.67703,-79.55108,-79.552,43.67615,-79.55063,43.67752,0.0123,5
Toronto,dpz2sy2,43.71703,-79.59509,-79.59595,43.71597,-79.59457,43.71735,0.0156,5
Toronto,dpz8dr5,43.72088,-79.34969,-79.35013,43.72009,-79.34875,43.72147,0.0292,5
Toronto,dpz95c6,43.7769,-79.28523,-79.28558,43.7764,-79.28421,43.77777,0.0277,5
Toronto,dpz2wzx,43.72339,-79.49762,-79.49844,43.72284,-79.49707,43.72421,0.0462,5
Toronto,dpz8uh3,43.74956,-79.27506,-79.27597,43.74893,-79.2746,43.75031,0.0207,5
Toronto,dpz2v6v,43.74077,-79.56683,-79.56711,43.74069,-79.56573,43.74207,0.0249,5
Toronto,dpz9h5r,43.78799,-79.26715,-79.26773,43.78738,-79.26636,43.78876,0.0809,5
Toronto,dpz86ev,43.65916,-79.33539,-79.3364,43.65829,-79.33502,43.65967,0.0303,5
Toronto,dpz2u1d,43.7345,-79.6255,-79.62616,43.73383,-79.62479,43.7352,0.0146,5
Toronto,dpxrvzw,43.59225,-79.54294,-79.54376,43.591,-79.54239,43.59238,0.0136,5
Toronto,dpz2v6p,43.73697,-79.56399,-79.56436,43.73657,-79.56299,43.73795,0.0226,5
Toronto,dpz8cj2,43.75544,-79.409,-79.40918,43.75443,-79.40781,43.7558,0.0229,5
Toronto,dpz89e2,43.70023,-79.3867,-79.38721,43.69949,-79.38583,43.70087,0.0408,5
Toronto,dpz8ez4,43.72066,-79.28449,-79.28558,43.72009,-79.28421,43.72147,0.0186,5
Toronto,dpz917e,43.78892,-79.39284,-79.39407,43.78876,-79.3927,43.79013,0.1365,5
Toronto,dpz88gf,43.70292,-79.41672,-79.41742,43.70224,-79.41605,43.70361,0.0648,5
Toronto,dpz8dds,43.69609,-79.33715,-79.33777,43.69537,-79.3364,43.69675,0.0568,5
Toronto,dpz8gc4,43.73176,-79.28426,-79.28558,43.73108,-79.28421,43.73245,0.0174,5
Toronto,dpz8dgp,43.69931,-79.32196,-79.32266,43.69812,-79.32129,43.69949,0.0381,5
Toronto,dpz8sy3,43.71708,-79.24183,-79.24301,43.71597,-79.24164,43.71735,0.0325,5
Toronto,dpz8u0z,43.73043,-79.26714,-79.26773,43.72971,-79.26636,43.73108,0.0292,5
Toronto,dpz91vh,43.7982,-79.3699,-79.37073,43.797,-79.36935,43.79837,0.0351,5
Toronto,dpz2zu9,43.75061,-79.46182,-79.46274,43.75031,-79.46136,43.75168,0.0581,5
Toronto,dpz2jtp,43.62207,-79.55322,-79.55338,43.62122,-79.552,43.62259,0.0397,5
Toronto,dpz86z2,43.67836,-79.33103,-79.33228,43.67752,-79.3309,43.67889,0.0797,5
Toronto,dpz8f98,43.73449,-79.3428,-79.34326,43.73383,-79.34189,43.7352,0.0206,5
Toronto,dpz8ups,43.76777,-79.27111,-79.27185,43.76678,-79.27048,43.76816,0.0249,5
Toronto,dpz2wpg,43.7249,-79.53637,-79.5369,43.72421,-79.53552,43.72559,0.0289,5
Toronto,dpz83dm,43.65116,-79.3795,-79.38034,43.65005,-79.37897,43.65143,0.0467,5
Toronto,dpz2vxs,43.76789,-79.55706,-79.5575,43.76678,-79.55612,43.76816,0.0239,5
Toronto,dpz82m5,43.66538,-79.43764,-79.43802,43.66516,-79.43665,43.66653,0.0749,5
Toronto,dpz2ypc,43.76917,-79.53903,-79.53964,43.76816,-79.53827,43.76953,0.119,5
Toronto,dpz9k30,43.81919,-79.26594,-79.26636,43.81897,-79.26498,43.82034,0.0578,5
Toronto,dpz8s4m,43.69513,-79.27011,-79.27048,43.694,-79.2691,43.69537,0.0799,5
Toronto,dpz2t1e,43.69036,-79.58003,-79.58084,43.68988,-79.57947,43.69125,0.0365,5
Toronto,dpz82n5,43.67142,-79.44848,-79.44901,43.67065,-79.44763,43.67203,0.0173,5
Toronto,dpz9n0v,43.77435,-79.18215,-79.18259,43.77365,-79.18121,43.77502,0.0245,5
Toronto,dpz2wk2,43.70525,-79.52949,-79.53003,43.70499,-79.52866,43.70636,0.054,5
Toronto,dpz2vy1,43.75986,-79.54953,-79.55063,43.75854,-79.54926,43.75992,0.0626,5
Toronto,dpz9h7q,43.78764,-79.25749,-79.25812,43.78738,-79.25674,43.78876,0.0309,5
Toronto,dpz2tkc,43.70846,-79.5715,-79.5726,43.70773,-79.57123,43.70911,0.0234,5
Toronto,dpz83fm,43.65062,-79.36842,-79.36935,43.65005,-79.36798,43.65143,0.0147,5
Toronto,dpz2q2v,43.64253,-79.52249,-79.52316,43.64182,-79.52179,43.64319,0.0109,5
Toronto,dpz2zhy,43.75245,-79.48822,-79.48883,43.75168,-79.48746,43.75305,0.0543,5
Toronto,dpz83d1,43.64945,-79.38548,-79.38583,43.64868,-79.38446,43.65005,0.0213,5
Toronto,dpz8s5u,43.70304,-79.2707,-79.27185,43.70224,-79.27048,43.70361,0.038,5
Toronto,dpz8gcq,43.73313,-79.27948,-79.28009,43.73245,-79.27872,43.73383,0.0299,5
Toronto,dpz8eem,43.70035,-79.29232,-79.29245,43.69949,-79.29108,43.70087,0.0285,5
Toronto,dpz8uru,43.76835,-79.26071,-79.26086,43.76816,-79.25949,43.76953,0.0717,5
Toronto,dpz2wct,43.69081,-79.50064,-79.50119,43.68988,-79.49982,43.69125,0.0351,5
Toronto,dpz2yqb,43.76294,-79.52957,-79.53003,43.76266,-79.52866,43.76404,0.019,5
Toronto,dpz83bb,43.64265,-79.37549,-79.37622,43.64182,-79.37485,43.64319,0.0259,5
Toronto,dpz9hq2,43.80491,-79.26515,-79.26636,43.80386,-79.26498,43.80524,0.0894,5
Toronto,dpz83b8,43.64144,-79.37527,-79.37622,43.64044,-79.37485,43.64182,0.0462,5
Toronto,dpz8gxt,43.76733,-79.2921,-79.29245,43.76678,-79.29108,43.76816,0.0204,5
Toronto,dpz830v,43.64254,-79.40212,-79.40231,43.64182,-79.40094,43.64319,0.0159,5
Toronto,dpz2xfm,43.69424,-79.45678,-79.45724,43.694,-79.45587,43.69537,0.0771,5
Toronto,dpz2thd,43.7073,-79.58139,-79.58221,43.70636,-79.58084,43.70773,0.062,5
Toronto,dpz83mp,43.66546,-79.3877,-79.38858,43.66516,-79.38721,43.66653,0.0498,5
Toronto,dpz2nnx,43.63039,-79.53085,-79.5314,43.62946,-79.53003,43.63083,0.0234,5
Toronto,dpz2rw5,43.67178,-79.47069,-79.47098,43.67065,-79.4696,43.67203,0.0134,5
Toronto,dpz3p93,43.7771,-79.4731,-79.47372,43.7764,-79.47235,43.77777,0.0562,5
Toronto,dpz2zq8,43.76171,-79.48488,-79.48608,43.76129,-79.48471,43.76266,0.3448,5
Toronto,dpz8br1,43.76517,-79.44073,-79.44077,43.76404,-79.43939,43.76541,0.0258,5
Toronto,dpz2zu1,43.74811,-79.46234,-79.46274,43.74756,-79.46136,43.74893,0.0368,5
Toronto,dpz9n0z,43.77473,-79.17924,-79.17984,43.77365,-79.17847,43.77502,0.0207,5
Toronto,dpz83dq,43.65067,-79.3788,-79.37897,43.65005,-79.37759,43.65143,0.0309,5
Toronto,dpz976p,43.82541,-79.29987,-79.30069,43.82446,-79.29932,43.82584,0.0748,5
Toronto,dpz90g3,43.78836,-79.4176,-79.41879,43.78738,-79.41742,43.78876,0.0224,5
Toronto,dpz9k9j,43.81982,-79.24812,-79.2485,43.81897,-79.24713,43.82034,0.1031,5
Toronto,dpz2z5m,43.74399,-79.48965,-79.4902,43.74344,-79.48883,43.74481,0.0564,5
Toronto,dpz8s57,43.70031,-79.27261,-79.27322,43.69949,-79.27185,43.70087,0.0379,5
Toronto,dpz2jsh,43.61599,-79.55682,-79.5575,43.61572,-79.55612,43.6171,0.0219,5
Toronto,dpz8sqm,43.71712,-79.25899,-79.25949,43.71597,-79.25812,43.71735,0.0288,5
Toronto,dpz2nkd,43.61946,-79.52622,-79.52728,43.61847,-79.52591,43.61984,0.0194,5
Toronto,dpz82s0,43.66097,-79.43045,-79.43115,43.65967,-79.42978,43.66104,0.0506,5
Toronto,dpz2vze,43.76735,-79.5474,-79.54788,43.76678,-79.54651,43.76816,0.0455,5
Toronto,dpz2wtt,43.71263,-79.51133,-79.51218,43.71185,-79.5108,43.71323,0.013,5
Toronto,dpz2tdf,43.69722,-79.55987,-79.56024,43.69675,-79.55887,43.69812,0.0069,5
Toronto,dpz2ns0,43.61672,-79.51878,-79.51904,43.61572,-79.51767,43.6171,0.0215,5
Toronto,dpz86dc,43.65332,-79.34159,-79.34189,43.6528,-79.34052,43.65417,0.0228,5
Toronto,dpz8utk,43.75488,-79.24898,-79.24988,43.75443,-79.2485,43.7558,0.1266,5
Toronto,dpz8262,43.65038,-79.44141,-79.44214,43.65005,-79.44077,43.65143,0.0337,5
Toronto,dpz833g,43.64782,-79.3932,-79.39407,43.64731,-79.3927,43.64868,0.0285,5
Toronto,dpz2jyb,43.6311,-79.55118,-79.552,43.63083,-79.55063,43.6322,0.0128,5
Toronto,dpz8src,43.72535,-79.26495,-79.26498,43.72421,-79.26361,43.72559,0.1624,5
Toronto,dpz2v1u,43.73562,-79.57846,-79.57947,43.7352,-79.57809,43.73657,0.0158,5
Toronto,dpz8cpp,43.76422,-79.39891,-79.39957,43.76404,-79.39819,43.76541,0.025,5
Toronto,dpz87pz,43.68086,-79.31082,-79.31168,43.68027,-79.3103,43.68164,0.0122,5
Toronto,dpz2why,43.70798,-79.53239,-79.53278,43.70773,-79.5314,43.70911,0.0176,5
Toronto,dpz2uf4,43.73667,-79.59207,-79.5932,43.73657,-79.59183,43.73795,0.0192,5
Toronto,dpz9k68,43.82775,-79.26548,-79.26636,43.82721,-79.26498,43.82858,0.1005,5
Toronto,dpz86z8,43.67956,-79.33156,-79.33228,43.67889,-79.3309,43.68027,0.0578,5
Toronto,dpz9hgn,43.78646,-79.23551,-79.23615,43.78601,-79.23477,43.78738,0.017,5
Toronto,dpz2u7r,43.74421,-79.60757,-79.60831,43.74344,-79.60693,43.74481,0.0073,5
Toronto,dpz2nmc,43.62586,-79.52855,-79.52866,43.62534,-79.52728,43.62671,0.0118,5
Toronto,dpz9hvy,43.80116,-79.23591,-79.23615,43.80112,-79.23477,43.80249,0.0554,5
Toronto,dpz8gbz,43.73025,-79.27782,-79.27872,43.72971,-79.27734,43.73108,0.0377,5
Toronto,dpz8256,43.65688,-79.44978,-79.45038,43.65555,-79.44901,43.65692,0.1155,5
Toronto,dpz8gk6,43.74931,-79.30705,-79.30756,43.74893,-79.30618,43.75031,0.0269,5
Toronto,dpz2znu,43.76344,-79.49104,-79.49158,43.76266,-79.4902,43.76404,0.0214,5
Toronto,dpz8dcs,43.69018,-79.32635,-79.32678,43.68988,-79.32541,43.69125,0.0212,5
Toronto,dpz83nv,43.67526,-79.40167,-79.40231,43.67477,-79.40094,43.67615,0.0445,5
Toronto,dpz2jf5,43.60563,-79.54704,-79.54788,43.60474,-79.54651,43.60611,0.0082,5
